season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
1976,6603,1440,Dwight Davis,NA,PF,26,NBA,GSW,4
1976,6604,1500,Dwight Jones,NA,C,23,NBA,ATL,3
1976,6605,1501,E.C. Coleman,NA,PF,25,NBA,NOJ,3
1976,6606,949,Earl Monroe,NA,SG,31,NBA,NYK,9
1976,6607,1573,Earl Williams,NA,C,24,NBA,DET,2
1976,6608,950,Ed Manning,1944,SF,32,ABA,INA,9
1976,6609,1502,Ed Ratleff,NA,SF,25,NBA,HOU,3
1976,6610,1641,Ed Searcy,NA,SF,23,NBA,BOS,1
1976,6611,1357,Elmore Smith,NA,C,26,NBA,MIL,5
1976,6612,1101,Elvin Hayes,NA,PF,30,NBA,WSB,8
1976,6613,1642,Eric Fernsten,NA,C,22,NBA,TOT,1
1976,6614,1642,Eric Fernsten,NA,C,22,NBA,CLE,1
1976,6615,1642,Eric Fernsten,NA,C,22,NBA,CHI,1
1976,6616,1574,Eric Money,NA,PG,20,NBA,DET,2
1976,6617,1503,Ernie DiGregorio,NA,PG,25,NBA,BUF,3
1976,6618,1182,Fatty Taylor,1946,PG,29,ABA,VIR,7
1976,6619,1576,Foots Walker,NA,PG,24,NBA,CLE,2
1976,6620,1643,Frank Oleynick,NA,SG,20,NBA,SEA,1
1976,6621,1359,Fred Brown,NA,SG,27,NBA,SEA,5
1976,6622,1184,Fred Carter,NA,PG,30,NBA,PHI,7
1976,6623,1578,Fred Saunders,NA,SF,24,NBA,PHO,2
1976,6624,1444,Freddie Boyd,NA,SG-PG,25,NBA,TOT,4
1976,6625,1444,Freddie Boyd,NA,PG,25,NBA,PHI,4
1976,6626,1444,Freddie Boyd,NA,SG,25,NBA,NOJ,4
1976,6627,877,Freddie Lewis,1943,PG,32,ABA,SSL,10
1976,6628,848,Gail Goodrich,NA,SG,32,NBA,LAL,11
1976,6629,1271,Gar Heard,NA,PF,27,NBA,TOT,6
1976,6630,1271,Gar Heard,NA,PF,27,NBA,BUF,6
1976,6631,1271,Gar Heard,NA,PF,27,NBA,PHO,6
1976,6632,1579,Gary Brokaw,NA,SG,22,NBA,MIL,2
1976,6633,1644,Gene Short,NA,SF,22,NBA,TOT,1
1976,6634,1644,Gene Short,NA,SF,22,NBA,SEA,1
1976,6635,1644,Gene Short,NA,SF,22,NBA,NYK,1
1976,6636,1276,Geoff Petrie,NA,SG,27,NBA,POR,6
1976,6637,1645,George Bucci,NA,SG,22,ABA,NYA,1
1976,6638,957,George Carter,1944,SF,32,ABA,UTS,8
1976,6639,1447,George Gervin,1952,SF,23,ABA,SAA,4
1976,6640,1277,George Irvine,NA,SF,27,ABA,DNA,6
1976,6641,1448,George Johnson,1948,C,27,NBA,GSW,4
1976,6642,1505,George Karl,1951,PG,24,ABA,SAA,3
1976,6643,1362,George McGinnis,1950,PF,25,NBA,PHI,5
1976,6644,1363,George Trapp,NA,PF,27,NBA,DET,5
1976,6645,962,Gerald Govan,NA,C,34,ABA,VIR,9
1976,6646,1646,Glenn Hansen,NA,SG,23,NBA,KCK,1
1976,6647,1580,Glenn McDonald,NA,SF,23,NBA,BOS,2
1976,6648,1365,Goo Kennedy,1949,SF,26,ABA,UTS,5
1976,6649,1582,Greg Lee,1951,PG,24,NBA,POR,2
1976,6650,1110,Greg Smith,1947,SF,29,NBA,POR,8
1976,6651,1583,Gus Bailey,NA,SG,24,NBA,HOU,2
1976,6652,1584,Gus Gerard,1953,SF,22,ABA,TOT,2
1976,6653,1584,Gus Gerard,1953,SF,22,ABA,SSL,2
1976,6654,1584,Gus Gerard,1953,SF,22,ABA,DNA,2
1976,6655,1647,Gus Williams,NA,PG,22,NBA,GSW,1
1976,6656,1648,Harry Rogers,NA,PF,25,ABA,SSL,1
1976,6657,1450,Harthorne Wingo,NA,PF,28,NBA,NYK,4
1976,6658,1586,Harvey Catchings,NA,C,24,NBA,PHI,2
1976,6659,1452,Henry Bibby,NA,PG,26,NBA,NOJ,4
1976,6660,1649,Henry Dickerson,NA,SG,24,NBA,DET,1
1976,6661,1650,Henry Ward,1952,SG,24,ABA,SAA,1
1976,6662,1193,Herm Gilliam,NA,SG,29,NBA,SEA,7
1976,6663,1366,Howard Porter,NA,SF,27,NBA,DET,5
1976,6664,880,Jack Marin,NA,SF,31,NBA,TOT,10
1976,6665,880,Jack Marin,NA,SF,31,NBA,BUF,10
1976,6666,880,Jack Marin,NA,SF,31,NBA,CHI,10
1976,6667,1587,Jamaal Wilkes,NA,SF,22,NBA,GSW,2
1976,6668,1453,James Silas,1949,PG,26,ABA,SAA,4
1976,6669,1588,Jan van Breda Kolff,1951,SF,24,ABA,TOT,2
1976,6670,1588,Jan van Breda Kolff,1951,SF,24,ABA,VIR,2
1976,6671,1588,Jan van Breda Kolff,1951,SF,24,ABA,KEN,2
1976,6672,823,Jeff Mullins,NA,SG,33,NBA,GSW,12
1976,6673,1651,Jerome Anderson,NA,SG,22,NBA,BOS,1
1976,6674,1652,Jerry Baskerville,NA,SF,24,NBA,PHI,1
1976,6675,849,Jerry Sloan,NA,SG,33,NBA,CHI,11
1976,6676,1288,Jim Ard,1948,C,27,NBA,BOS,6
1976,6677,882,Jim Barnett,NA,SG,31,NBA,NYK,10
1976,6678,1507,Jim Bradley,NA,PF,23,ABA,DNA,3
1976,6679,1508,Jim Brewer,NA,PF,24,NBA,CLE,3
1976,6680,1454,Jim Chones,1949,C,26,NBA,CLE,4
1976,6681,1374,Jim Cleamons,NA,PG,26,NBA,CLE,5
1976,6682,1653,Jim Creighton,NA,SF,25,NBA,ATL,1
1976,6683,1116,Jim Eakins,1946,C-PF,29,ABA,TOT,8
1976,6684,1116,Jim Eakins,1946,PF,29,ABA,UTS,8
1976,6685,1116,Jim Eakins,1946,C,29,ABA,VIR,8
1976,6686,1116,Jim Eakins,1946,C,29,ABA,NYA,8
1976,6687,978,Jim Fox,NA,C,32,NBA,MIL,9
1976,6688,1376,Jim McDaniels,1948,C,27,NBA,LAL,4
1976,6689,1376,Jim McDaniels,1948,C,27,ABA,KEN,4
1976,6690,1654,Jim McElroy,NA,PG,22,NBA,NOJ,1
1976,6691,1290,Jim McMillian,NA,SF,27,NBA,BUF,6
1976,6692,1455,Jim Price,NA,PG,26,NBA,MIL,4
1976,6693,851,Jim Washington,NA,PF,32,NBA,BUF,11
1976,6694,1655,Jimmie Baker,NA,PF,22,ABA,KEN,1
1976,6695,1656,Jimmy Conner,NA,SG,22,ABA,KEN,1
1976,6696,1590,Jimmy Foster,NA,PG,24,ABA,DNA,2
1976,6697,983,Jimmy Jones,1945,PG,31,NBA,WSB,9
1976,6698,985,Jimmy Walker,NA,SG,31,NBA,KCK,9
1976,6699,1197,Jo Jo White,NA,PG,29,NBA,BOS,7
1976,6700,1456,Joby Wright,1950,PF,25,ABA,TOT,3
1976,6701,1456,Joby Wright,1950,PF,25,ABA,SDS,3
1976,6702,1456,Joby Wright,1950,PF,25,ABA,VIR,3
1976,6703,1657,Joe Bryant,NA,PF,21,NBA,PHI,1
1976,6704,1295,Joe Hamilton,NA,PG,27,ABA,UTS,6
1976,6705,1658,Joe Meriweather,NA,C,22,NBA,HOU,1
1976,6706,885,John Block,NA,PF,31,NBA,CHI,10
1976,6707,1513,John Brown,NA,PF,24,NBA,ATL,3
1976,6708,1591,John Drew,NA,SF,21,NBA,ATL,2
1976,6709,1457,John Gianelli,NA,C,25,NBA,NYK,4
1976,6710,778,John Havlicek,NA,SF,35,NBA,BOS,14
1976,6711,1297,John Hummer,NA,PF,27,NBA,SEA,6
1976,6712,1298,John Johnson,NA,SF,28,NBA,TOT,6
1976,6713,1298,John Johnson,NA,SF,28,NBA,POR,6
1976,6714,1298,John Johnson,NA,SF,28,NBA,HOU,6
1976,6715,1659,John Lambert,NA,PF,23,NBA,CLE,1
1976,6716,1660,John Laskowski,NA,SG,22,NBA,CHI,1
1976,6717,1378,John Mengelt,NA,SG,26,NBA,DET,5
1976,6718,1379,John Roche,1949,SG,26,NBA,LAL,5
1976,6719,1379,John Roche,1949,PG,26,ABA,UTS,5
1976,6720,1661,John Shumate,NA,PF,23,NBA,TOT,1
1976,6721,1661,John Shumate,NA,PF,23,NBA,PHO,1
1976,6722,1661,John Shumate,NA,PF,23,NBA,BUF,1
1976,6723,992,John Wetzel,NA,SG,31,NBA,PHO,7
1976,6724,1514,John Williamson,1951,SG,24,ABA,NYA,3
1976,6725,1380,Johnny Neumann,1951,SG,24,ABA,TOT,5
1976,6726,1380,Johnny Neumann,1951,SG,24,ABA,VIR,5
