season,award,seas_id,player_id,player,birth_year,pos,age,experience,tm,first,pts_won,pts_max,share,winner
1973,nba mvp,5461,778,John Havlicek,NA,SF,32,11,BOS,5,88,875,0.101,FALSE
1973,nba mvp,5433,710,Jerry West,NA,PG,34,13,LAL,1,70,875,0.08,FALSE
1973,nba mvp,5625,1061,Walt Frazier,NA,PG,27,6,NYK,4,40,875,0.046,FALSE
1973,nba mvp,5592,1226,Spencer Haywood,1949,PF,23,4,SEA,4,40,875,0.046,FALSE
1973,nba mvp,5537,809,Nate Thurmond,NA,C,31,10,GSW,2,33,875,0.038,FALSE
1973,nba mvp,5360,1101,Elvin Hayes,NA,PF,27,5,BAL,1,18,875,0.021,FALSE
1973,nba mvp,5319,767,Dave DeBusschere,NA,PF,32,11,NYK,0,9,875,0.01,FALSE
1973,nba mvp,5261,866,Bob Love,NA,PF,30,7,CHI,0,9,875,0.01,FALSE
1973,nba mvp,5359,1357,Elmore Smith,NA,C,23,2,BUF,0,6,875,0.007,FALSE
1973,nba mvp,5260,1244,Bob Lanier,NA,C,24,3,DET,1,5,875,0.006,FALSE
1973,nba mvp,5638,1155,Wes Unseld,NA,C,26,5,BAL,1,5,875,0.006,FALSE
1973,nba mvp,5589,1403,Sidney Wicks,NA,PF,23,2,POR,0,3,875,0.003,FALSE
1973,nba mvp,5500,712,Lenny Wilkens,NA,PG,35,13,CLE,0,3,875,0.003,FALSE
1973,nba mvp,5506,887,Lou Hudson,NA,SF,28,7,ATL,0,2,875,0.002,FALSE
1973,nba mvp,5509,1210,Lucius Allen,NA,PG,25,4,MIL,0,1,875,0.001,FALSE
1973,nba mvp,5567,856,Rick Barry,1944,SF,28,7,GSW,0,1,875,0.001,FALSE
1973,nba mvp,5317,869,Dave Bing,NA,PG,29,7,DET,0,1,875,0.001,FALSE
1973,nba mvp,5555,1315,Pete Maravich,NA,SG,25,3,ATL,0,1,875,0.001,FALSE
1973,nba roy,5262,1424,Bob McAdoo,NA,PF,21,1,BUF,12.8,12.8,17,0.753,TRUE
1973,nba roy,5505,1461,Lloyd Neal,NA,C,22,1,POR,3.7,3.7,17,0.218,FALSE
1973,nba roy,5291,1431,Chris Ford,NA,SG,24,1,DET,0.2,0.2,17,0.012,FALSE
1973,nba roy,5444,1455,Jim Price,NA,PG,23,1,LAL,0.1,0.1,17,0.006,FALSE
1973,nba roy,5276,1428,Bud Stallworth,NA,SF,23,1,SEA,0.1,0.1,17,0.006,FALSE
1972,aba mvp,4772,1338,Artis Gilmore,1949,C,22,1,KEN,30,30,43,0.698,TRUE
1972,aba mvp,4849,1259,Dan Issel,1948,PF,23,2,KEN,7,7,43,0.163,FALSE
1972,aba mvp,5222,791,Zelmo Beaty,1939,C,32,9,UTS,6,6,43,0.14,FALSE
1972,aba roy,4772,1338,Artis Gilmore,1949,C,22,1,KEN,NA,38,60,0.633,TRUE
1972,aba roy,5043,1381,Julius Erving,1950,SF,21,1,VIR,NA,21,60,0.35,FALSE
1972,aba roy,4937,1362,George McGinnis,1950,SF,21,1,INA,NA,1,60,0.017,FALSE
1972,nba mvp,5045,1204,Kareem Abdul-Jabbar,NA,C,24,3,MIL,81,581,900,0.646,TRUE
1972,nba mvp,4988,710,Jerry West,NA,PG,33,12,LAL,44,393,900,0.437,FALSE
1972,nba mvp,5220,699,Wilt Chamberlain,NA,C,35,13,LAL,36,294,900,0.327,FALSE
1972,nba mvp,5025,778,John Havlicek,NA,SF,31,10,BOS,1,65,900,0.072,FALSE
1972,nba mvp,5166,1226,Spencer Haywood,1949,PF,22,3,SEA,2,49,900,0.054,FALSE
1972,nba mvp,4800,866,Bob Love,NA,PF,29,6,CHI,1,29,900,0.032,FALSE
1972,nba mvp,4857,1260,Dave Cowens,NA,C,23,2,BOS,2,28,900,0.031,FALSE
1972,nba mvp,5109,809,Nate Thurmond,NA,C,30,9,GSW,1,24,900,0.027,FALSE
1972,nba mvp,4799,1244,Bob Lanier,NA,C,23,2,DET,2,21,900,0.023,FALSE
1972,nba mvp,4858,767,Dave DeBusschere,NA,PF,31,10,NYK,1,20,900,0.022,FALSE
1972,nba mvp,5195,1061,Walt Frazier,NA,PG,26,5,NYK,1,19,900,0.021,FALSE
1972,nba mvp,4766,863,Archie Clark,NA,PG,30,6,TOT,0,17,900,0.019,FALSE
1972,nba mvp,4986,801,Jerry Lucas,NA,C,31,9,NYK,0,14,900,0.016,FALSE
1972,nba mvp,5123,834,Paul Silas,NA,PF,28,8,PHO,1,11,900,0.012,FALSE
1972,nba mvp,5182,1329,Tiny Archibald,NA,PG,23,2,CIN,2,10,900,0.011,FALSE
1972,nba mvp,5119,713,Oscar Robertson,NA,PG,33,12,MIL,1,10,900,0.011,FALSE
1972,nba mvp,4841,934,Connie Hawkins,1942,SF,29,5,PHO,1,5,900,0.006,FALSE
1972,nba mvp,4899,1101,Elvin Hayes,NA,C,26,4,HOU,1,5,900,0.006,FALSE
1972,nba mvp,4821,867,Cazzie Russell,NA,SF,27,6,GSW,1,5,900,0.006,FALSE
1972,nba mvp,5162,1403,Sidney Wicks,NA,PF,22,1,POR,1,5,900,0.006,FALSE
1972,nba mvp,4792,842,Billy Cunningham,1943,SF,28,7,PHI,0,3,900,0.003,FALSE
1972,nba mvp,4917,848,Gail Goodrich,NA,SG,28,7,LAL,0,3,900,0.003,FALSE
1972,nba mvp,5125,1315,Pete Maravich,NA,SG,24,2,ATL,0,3,900,0.003,FALSE
1972,nba mvp,4987,849,Jerry Sloan,NA,SG,29,7,CHI,0,3,900,0.003,FALSE
1972,nba mvp,5194,752,Walt Bellamy,NA,C,32,11,ATL,0,1,900,0.001,FALSE
1972,nba mvp,4781,905,Bill Bradley,1943,SF,28,5,NYK,0,1,900,0.001,FALSE
1972,nba mvp,4908,1184,Fred Carter,NA,SG,26,3,TOT,0,1,900,0.001,FALSE
1972,nba roy,5162,1403,Sidney Wicks,NA,PF,22,1,POR,77,77,115,0.67,TRUE
1972,nba roy,4895,1357,Elmore Smith,NA,C,22,1,BUF,21,21,115,0.183,FALSE
1972,nba roy,4776,1339,Austin Carr,NA,SG,23,1,CLE,9,9,115,0.078,FALSE
1972,nba roy,4837,1348,Clifford Ray,NA,C,23,1,CHI,5,5,115,0.043,FALSE
1972,nba roy,4847,1350,Curtis Rowe,NA,PF,22,1,DET,2,2,115,0.017,FALSE
1972,nba roy,5099,1390,Mike Newlin,NA,SG,23,1,HOU,1,1,115,0.009,FALSE
1971,aba mvp,4633,1013,Mel Daniels,1944,C,26,4,INA,9,84,110,0.764,TRUE
1971,aba mvp,4761,791,Zelmo Beaty,1939,C,31,8,UTS,5,69,110,0.627,FALSE
1971,aba mvp,4385,1250,Charlie Scott,1948,SG,22,1,VIR,5,64,110,0.582,FALSE
1971,aba mvp,4412,1259,Dan Issel,1948,C,22,1,KEN,1,45,110,0.409,FALSE
1971,aba mvp,4677,856,Rick Barry,1944,SF,26,5,NYA,1,39,110,0.355,FALSE
1971,aba mvp,4620,1214,Mack Calvin,1947,PG,23,2,FLO,0,6,110,0.055,FALSE
1971,aba mvp,4592,829,Larry Jones,1942,SG,28,5,FLO,1,5,110,0.045,FALSE
1971,aba mvp,4708,1050,Steve Jones,1942,SG,28,4,MMP,0,5,110,0.045,FALSE
1971,aba mvp,4564,1199,John Brisker,1947,SF,23,2,PTC,0,3,110,0.027,FALSE
1971,aba mvp,4749,1334,Wendell Ladner,NA,SF,22,1,MMP,0,3,110,0.027,FALSE
1971,aba mvp,4345,864,Bill Melchionni,1944,PG,26,4,NYA,0,3,110,0.027,FALSE
1971,aba mvp,4635,1215,Mike Barrett,NA,PG,27,2,VIR,0,1,110,0.009,FALSE
1971,aba mvp,4682,1034,Roger Brown,1942,SF,28,4,INA,0,1,110,0.009,FALSE
1971,aba mvp,4552,826,Joe Caldwell,1941,SF,29,7,CAR,0,1,110,0.009,FALSE
1971,aba mvp,4440,947,Donnie Freeman,1944,SG,26,4,TOT,0,1,110,0.009,FALSE
1971,aba mvp,4666,745,Ray Scott,1938,C,32,10,VIR,0,1,110,0.009,FALSE
1971,aba roy,4412,1259,Dan Issel,1948,C,22,1,KEN,NA,NA,NA,NA,TRUE
1971,aba roy,4385,1250,Charlie Scott,1948,SG,22,1,VIR,NA,NA,NA,NA,TRUE
1971,nba mvp,4583,1204,Kareem Abdul-Jabbar,NA,C,23,2,MIL,133,698,780,0.895,TRUE
1971,nba mvp,4536,710,Jerry West,NA,PG,32,11,LAL,4,166,780,0.213,FALSE
1971,nba mvp,4415,869,Dave Bing,NA,PG,27,5,DET,6,119,780,0.153,FALSE
1971,nba mvp,4758,839,Willis Reed,NA,C,28,7,NYK,5,109,780,0.14,FALSE
1971,nba mvp,4654,713,Oscar Robertson,NA,PG,32,11,MIL,5,63,780,0.081,FALSE
1971,nba mvp,4565,778,John Havlicek,NA,SF,30,9,BOS,1,56,780,0.072,FALSE
1971,nba mvp,4361,866,Bob Love,NA,PF,28,5,CHI,0,38,780,0.049,FALSE
1971,nba mvp,4648,809,Nate Thurmond,NA,C,29,8,SFW,0,33,780,0.042,FALSE
1971,nba mvp,4349,842,Billy Cunningham,1943,SF,27,6,PHI,1,25,780,0.032,FALSE
1971,nba mvp,4511,797,Gus Johnson,1938,PF,32,8,BAL,1,15,780,0.019,FALSE
1971,nba roy,4416,1260,Dave Cowens,NA,C,22,1,BOS,36,36,98,0.367,TRUE
1971,nba roy,4490,1276,Geoff Petrie,NA,SG,22,1,POR,36,36,98,0.367,TRUE
1971,nba roy,4661,1315,Pete Maravich,NA,SG,23,1,ATL,21,21,98,0.214,FALSE
1971,nba roy,4377,1247,Calvin Murphy,NA,PG,22,1,SDR,4,4,98,0.041,FALSE
1971,nba roy,4360,1244,Bob Lanier,NA,C,22,1,DET,1,1,98,0.01,FALSE
1970,aba mvp,4256,1226,Spencer Haywood,1949,C,20,1,DNR,17,97,100,0.97,TRUE
1970,aba mvp,4232,856,Rick Barry,1944,SF,25,4,WSA,0,48,100,0.48,FALSE
1970,aba mvp,4201,1013,Mel Daniels,1944,C,25,3,INA,1,44,100,0.44,FALSE
1970,aba mvp,4236,1034,Roger Brown,1942,SF,27,3,INA,2,40,100,0.4,FALSE
1970,aba mvp,3975,917,Bob Verga,1945,SG,24,3,CAR,0,16,100,0.16,FALSE
1970,aba mvp,4185,1008,Louie Dampier,1944,PG,25,3,KEN,0,14,100,0.14,FALSE
1970,aba mvp,4033,947,Donnie Freeman,1944,PG,25,3,MMF,0,11,100,0.11,FALSE
1970,aba mvp,3950,864,Bill Melchionni,1944,PG,25,3,NYA,0,5,100,0.05,FALSE
1970,aba mvp,4128,983,Jimmy Jones,1945,PG,25,3,NOB,0,4,100,0.04,FALSE
1970,aba mvp,4035,948,Doug Moe,NA,SF,31,3,CAR,0,4,100,0.04,FALSE
1970,aba mvp,4085,1108,Glen Combs,NA,PG,23,2,DLC,0,3,100,0.03,FALSE
1970,aba mvp,3996,931,Cincinnatus Powell,NA,SF,27,3,DLC,0,3,100,0.03,FALSE
1970,aba mvp,4312,1236,Willie Wise,1947,PF,22,1,LAS,0,3,100,0.03,FALSE
1970,aba mvp,4165,998,Larry Brown,NA,PG,29,3,WSA,0,2,100,0.02,FALSE
1970,aba mvp,4193,1126,Manny Leaks,1945,C,24,2,DLC,0,2,100,0.02,FALSE
1970,aba mvp,4179,1006,Levern Tart,NA,SG,27,3,NYA,0,2,100,0.02,FALSE
1970,aba mvp,4266,1050,Steve Jones,1942,SG,27,3,NOB,0,1,100,0.01,FALSE
1970,aba mvp,3969,914,Bob Netolicky,NA,PF,27,3,INA,0,1,100,0.01,FALSE
1970,aba mvp,4225,1026,Red Robbins,NA,PF,25,3,NOB,0,1,100,0.01,FALSE
1970,aba roy,4256,1226,Spencer Haywood,1949,C,20,1,DNR,NA,NA,NA,NA,TRUE
1970,nba mvp,4313,839,Willis Reed,NA,C,27,6,NYK,61,498,775,0.643,TRUE
1970,nba mvp,4118,710,Jerry West,NA,PG,31,10,LAL,51,457,775,0.59,FALSE
1970,nba mvp,4159,1204,Kareem Abdul-Jabbar,NA,C,22,1,MIL,30,335,775,0.432,FALSE
1970,nba mvp,4292,1061,Walt Frazier,NA,PG,24,3,NYK,4,50,775,0.065,FALSE
1970,nba mvp,3954,842,Billy Cunningham,1943,SF,26,5,PHI,2,27,775,0.035,FALSE
1970,nba mvp,4002,934,Connie Hawkins,1942,SF,27,3,PHO,2,27,775,0.035,FALSE
1970,nba mvp,4184,887,Lou Hudson,NA,SF,25,4,ATL,2,23,775,0.03,FALSE
1970,nba mvp,3939,757,Bill Bridges,NA,PF,30,8,ATL,1,12,775,0.015,FALSE
1970,nba mvp,4304,1155,Wes Unseld,NA,C,23,2,BAL,0,12,775,0.015,FALSE
1970,nba mvp,4142,778,John Havlicek,NA,SG,29,8,BOS,1,9,775,0.012,FALSE
1970,nba mvp,4211,809,Nate Thurmond,NA,C,28,7,SFW,1,5,775,0.006,FALSE
1970,nba mvp,4289,752,Walt Bellamy,NA,C,30,9,TOT,0,3,775,0.004,FALSE
1970,nba mvp,4131,826,Joe Caldwell,1941,SG,28,6,ATL,0,3,775,0.004,FALSE
1970,nba mvp,4293,838,Walt Hazzard,NA,PG,27,6,ATL,0,3,775,0.004,FALSE
1970,nba mvp,4045,664,Elgin Baylor,NA,SF,35,12,LAL,0,2,775,0.003,FALSE
1970,nba mvp,3967,866,Bob Love,NA,PF,27,4,CHI,0,1,775,0.001,FALSE
1970,nba mvp,4037,949,Earl Monroe,NA,PG,25,3,BAL,0,1,775,0.001,FALSE
1970,nba mvp,4219,1131,Otto Moore,NA,C,23,2,DET,0,1,775,0.001,FALSE
1970,nba mvp,4218,713,Oscar Robertson,NA,PG,31,10,CIN,0,1,775,0.001,FALSE
1970,nba roy,4159,1204,Kareem Abdul-Jabbar,NA,C,22,1,MIL,78,78,78,1,TRUE
1969,aba mvp,3773,1013,Mel Daniels,1944,C,24,2,INA,8,160,176,0.909,TRUE
1969,aba mvp,3564,934,Connie Hawkins,1942,C,26,2,MNP,6,140,176,0.795,FALSE
1969,aba mvp,3738,829,Larry Jones,1942,PG,26,3,DNR,3,120,176,0.682,FALSE
1969,aba mvp,3700,983,Jimmy Jones,1945,PG,24,2,NOB,3,100,176,0.568,FALSE
1969,aba mvp,3814,856,Rick Barry,1944,SF,24,3,OAK,2,70,176,0.398,FALSE
1969,aba mvp,3599,947,Donnie Freeman,1944,SG,24,2,MMF,0,55,176,0.313,FALSE
1969,aba mvp,3886,1153,Warren Jabali,NA,SG,22,1,OAK,0,40,176,0.227,FALSE
1969,aba mvp,3756,1008,Louie Dampier,1944,PG,24,2,KEN,0,30,176,0.17,FALSE
1969,aba mvp,3819,1034,Roger Brown,1942,SF,26,2,INA,0,25,176,0.142,FALSE
1969,aba mvp,3601,948,Doug Moe,NA,SF,30,2,OAK,0,20,176,0.114,FALSE
1969,aba mvp,3557,931,Cincinnatus Powell,NA,SF,26,2,DLC,0,15,176,0.085,FALSE
1969,aba mvp,3707,987,John Beasley,NA,PF,24,2,DLC,0,10,176,0.057,FALSE
1969,aba roy,3886,1153,Warren Jabali,NA,SG,22,1,OAK,NA,NA,NA,NA,TRUE
1969,nba mvp,3890,1155,Wes Unseld,NA,C,22,1,BAL,53,310,515,0.602,TRUE
1969,nba mvp,3902,839,Willis Reed,NA,C,26,5,NYK,18,137,515,0.266,FALSE
1969,nba mvp,3517,842,Billy Cunningham,1943,PF,25,4,PHI,15,130,515,0.252,FALSE
1969,nba mvp,3515,610,Bill Russell,NA,C,34,13,BOS,11,93,515,0.181,FALSE
1969,nba mvp,3610,664,Elgin Baylor,NA,SF,34,11,LAL,6,89,515,0.173,FALSE
1969,nba roy,3890,1155,Wes Unseld,NA,C,22,1,BAL,53,53,78,0.679,TRUE
1969,nba roy,3615,1101,Elvin Hayes,NA,C,23,1,SDR,25,25,78,0.321,FALSE
1968,aba mvp,3191,934,Connie Hawkins,1942,C,25,1,PTP,19,173,176,0.983,TRUE
1968,aba mvp,3222,948,Doug Moe,NA,SF,29,1,NOB,3,150,176,0.852,FALSE
1968,aba mvp,3382,1013,Mel Daniels,1944,C,23,1,MNM,0,120,176,0.682,FALSE
1968,aba mvp,3355,829,Larry Jones,1942,PG,25,2,DNR,0,100,176,0.568,FALSE
1968,aba mvp,3482,862,Willie Somerset,1942,PG,25,2,HSM,0,80,176,0.455,FALSE
1968,aba mvp,3351,998,Larry Brown,NA,PG,27,1,NOB,0,60,176,0.341,FALSE
1968,aba mvp,3416,1034,Roger Brown,1942,SF,25,1,INA,0,40,176,0.227,FALSE
1968,aba mvp,3326,987,John Beasley,NA,C,23,1,DLC,0,20,176,0.114,FALSE
1968,aba mvp,3188,615,Cliff Hagan,1931,SF,36,11,DLC,0,10,176,0.057,FALSE
1968,aba mvp,3185,931,Cincinnatus Powell,NA,SF,25,1,DLC,0,10,176,0.057,FALSE
1968,aba mvp,3130,792,Art Heyman,1941,SF-SG,26,4,TOT,0,9,176,0.051,FALSE
1968,aba mvp,3310,979,Jim Hadnot,NA,C,28,1,OAK,0,8,176,0.045,FALSE
1968,aba roy,3382,1013,Mel Daniels,1944,C,23,1,MNM,NA,NA,NA,NA,TRUE
1968,nba mvp,3487,699,Wilt Chamberlain,NA,C,31,9,PHI,88,504,695,0.725,TRUE
1968,nba mvp,3363,712,Lenny Wilkens,NA,PG,30,8,STL,26,216,695,0.311,FALSE
1968,nba mvp,3226,664,Elgin Baylor,NA,SF,33,10,LAL,9,129,695,0.186,FALSE
1968,nba mvp,3199,869,Dave Bing,NA,PG,24,2,DET,9,127,695,0.183,FALSE
1968,nba mvp,3394,713,Oscar Robertson,NA,PG,29,8,CIN,7,112,695,0.161,FALSE
1968,nba roy,3223,949,Earl Monroe,NA,SG,23,1,BAL,78,78,79,0.987,TRUE
1968,nba roy,3144,905,Bill Bradley,1943,SF,24,1,NYK,1,1,79,0.013,FALSE
1967,nba mvp,3120,699,Wilt Chamberlain,NA,C,30,8,PHI,80,444,540,0.822,TRUE
1967,nba mvp,3087,809,Nate Thurmond,NA,C,25,4,SFW,15,170,540,0.315,FALSE
1967,nba mvp,2997,610,Bill Russell,NA,C,32,11,BOS,5,96,540,0.178,FALSE
1967,nba mvp,3089,713,Oscar Robertson,NA,PG,28,7,CIN,3,93,540,0.172,FALSE
1967,nba mvp,3097,856,Rick Barry,1944,SF,22,2,SFW,2,52,540,0.096,FALSE
1967,nba roy,3012,869,Dave Bing,NA,PG,23,1,DET,74,74,90,0.822,TRUE
1967,nba roy,3079,887,Lou Hudson,NA,SF,22,1,STL,13,13,90,0.144,FALSE
1967,nba roy,2991,863,Archie Clark,NA,SG,25,1,LAL,3,3,90,0.033,FALSE
1966,nba mvp,2986,699,Wilt Chamberlain,NA,C,29,7,PHI,48,181,445,0.407,TRUE
1966,nba mvp,2913,710,Jerry West,NA,PG,27,6,LAL,16,101,445,0.227,FALSE
1966,nba mvp,2952,713,Oscar Robertson,NA,PG,27,6,CIN,14,93,445,0.209,FALSE
1966,nba mvp,2867,610,Bill Russell,NA,C,31,10,BOS,7,69,445,0.155,FALSE
1966,nba mvp,2966,652,Sam Jones,NA,SG,32,9,BOS,2,11,445,0.025,FALSE
1966,nba mvp,2911,801,Jerry Lucas,NA,PF,25,3,CIN,2,11,445,0.025,FALSE
1966,nba roy,2958,856,Rick Barry,1944,SF,21,1,SFW,84,84,86,0.977,TRUE
1966,nba roy,2868,842,Billy Cunningham,1943,SF,22,1,PHI,2,2,86,0.023,FALSE
1965,nba mvp,2737,610,Bill Russell,NA,C,30,9,BOS,53,53,99,0.535,TRUE
1965,nba mvp,2817,713,Oscar Robertson,NA,PG,26,5,CIN,21,21,99,0.212,FALSE
1965,nba mvp,2790,710,Jerry West,NA,PG,26,5,LAL,20,20,99,0.202,FALSE
1965,nba mvp,2829,652,Sam Jones,NA,SG,31,8,BOS,4,4,99,0.04,FALSE
1965,nba mvp,2850,699,Wilt Chamberlain,NA,C,28,6,TOT,1,1,99,0.01,FALSE
1965,nba roy,2849,839,Willis Reed,NA,C,22,1,NYK,47,47,79,0.595,TRUE
1965,nba roy,2812,831,Luke Jackson,1941,PF,23,1,PHI,27,27,79,0.342,FALSE
1965,nba roy,2791,825,Jim Barnes,NA,PF,23,1,NYK,2,2,79,0.025,FALSE
1965,nba roy,2827,835,Ron Bonham,1942,SF,22,1,BOS,1,1,79,0.013,FALSE
1965,nba roy,2793,826,Joe Caldwell,1941,SF,23,1,DET,1,1,79,0.013,FALSE
1965,nba roy,2781,822,Howard Komives,NA,PG,23,1,NYK,1,1,79,0.013,FALSE
1964,nba mvp,2691,713,Oscar Robertson,NA,PG,25,4,CIN,60,362,480,0.754,TRUE
1964,nba mvp,2720,699,Wilt Chamberlain,NA,C,27,5,SFW,19,215,480,0.448,FALSE
1964,nba mvp,2602,610,Bill Russell,NA,C,29,8,BOS,11,167,480,0.348,FALSE
1964,nba mvp,2611,549,Bob Pettit,NA,PF,31,10,STL,4,69,480,0.144,FALSE
1964,nba mvp,2655,710,Jerry West,NA,PG,25,4,LAL,2,39,480,0.081,FALSE
1964,nba mvp,2633,664,Elgin Baylor,NA,SF,29,6,LAL,0,3,480,0.006,FALSE
1964,nba mvp,2646,666,Hal Greer,NA,SG,27,6,PHI,0,3,480,0.006,FALSE
1964,nba mvp,2644,797,Gus Johnson,1938,PF,25,1,BAL,0,3,480,0.006,FALSE
1964,nba mvp,2716,680,Wayne Embry,NA,C,26,6,CIN,0,1,480,0.002,FALSE
1964,nba mvp,2705,652,Sam Jones,NA,SG,30,7,BOS,0,1,480,0.002,FALSE
1964,nba mvp,2654,801,Jerry Lucas,NA,PF,23,1,CIN,0,1,480,0.002,FALSE
1964,nba roy,2654,801,Jerry Lucas,NA,PF,23,1,CIN,73.5,73.5,83,0.886,TRUE
1964,nba roy,2644,797,Gus Johnson,1938,PF,25,1,BAL,7.5,7.5,83,0.09,FALSE
1964,nba roy,2690,809,Nate Thurmond,NA,PF,22,1,SFW,2,2,83,0.024,FALSE
1963,nba mvp,2469,610,Bill Russell,NA,C,28,7,BOS,56,341,505,0.675,TRUE
1963,nba mvp,2498,664,Elgin Baylor,NA,SF,28,5,LAL,19,221,505,0.438,FALSE
1963,nba mvp,2550,713,Oscar Robertson,NA,PG,24,3,CIN,19,191,505,0.378,FALSE
1963,nba mvp,2474,549,Bob Pettit,NA,PF,30,9,STL,3,84,505,0.166,FALSE
1963,nba mvp,2522,710,Jerry West,NA,PG,24,3,LAL,2,19,505,0.038,FALSE
1963,nba mvp,2557,573,Red Kerr,NA,C,30,9,SYR,1,13,505,0.026,FALSE
1963,nba mvp,2582,699,Wilt Chamberlain,NA,C,26,4,SFW,0,9,505,0.018,FALSE
1963,nba mvp,2565,788,Terry Dischinger,NA,SF,22,1,CHZ,1,5,505,0.01,FALSE
1963,nba mvp,2471,420,Bob Cousy,NA,PG,34,13,BOS,0,5,505,0.01,FALSE
1963,nba mvp,2528,778,John Havlicek,NA,SF,22,1,BOS,0,3,505,0.006,FALSE
1963,nba mvp,2527,777,John Barnhill,1938,SG,24,1,STL,0,1,505,0.002,FALSE
1963,nba mvp,2574,752,Walt Bellamy,NA,C,23,2,CHZ,0,1,505,0.002,FALSE
1963,nba roy,2565,788,Terry Dischinger,NA,SF,22,1,CHZ,NA,NA,NA,NA,TRUE
1962,nba mvp,2334,610,Bill Russell,NA,C,27,6,BOS,51,297,425,0.699,TRUE
1962,nba mvp,2447,699,Wilt Chamberlain,NA,C,25,3,PHW,9,152,425,0.358,FALSE
1962,nba mvp,2408,713,Oscar Robertson,NA,PG,23,2,CIN,13,135,425,0.318,FALSE
1962,nba mvp,2368,664,Elgin Baylor,NA,SF,27,4,LAL,3,82,425,0.193,FALSE
1962,nba mvp,2389,710,Jerry West,NA,PG,23,2,LAL,6,60,425,0.141,FALSE
1962,nba mvp,2342,549,Bob Pettit,NA,PF,29,8,STL,2,31,425,0.073,FALSE
1962,nba mvp,2417,628,Richie Guerin,NA,SG,29,6,NYK,1,5,425,0.012,FALSE
1962,nba mvp,2337,420,Bob Cousy,NA,PG,33,12,BOS,0,3,425,0.007,FALSE
1962,nba roy,2440,752,Walt Bellamy,NA,C,22,1,CHP,NA,NA,NA,NA,TRUE
1961,nba mvp,2221,610,Bill Russell,NA,C,26,5,BOS,35,213,380,0.561,TRUE
1961,nba mvp,2227,549,Bob Pettit,NA,PF,28,7,STL,14,125,380,0.329,FALSE
1961,nba mvp,2244,664,Elgin Baylor,NA,SF,26,3,LAL,10,116,380,0.305,FALSE
1961,nba mvp,2315,699,Wilt Chamberlain,NA,C,24,2,PHW,3,81,380,0.213,FALSE
1961,nba mvp,2282,713,Oscar Robertson,NA,PG,22,1,CIN,7,70,380,0.184,FALSE
1961,nba mvp,2224,420,Bob Cousy,NA,PG,32,11,BOS,2,17,380,0.045,FALSE
1961,nba mvp,2307,633,Tom Heinsohn,NA,PF,26,5,BOS,3,15,380,0.039,FALSE
1961,nba mvp,2241,328,Dolph Schayes,NA,PF,32,12,SYR,1,12,380,0.032,FALSE
1961,nba mvp,2219,681,Bailey Howell,NA,PF,24,2,DET,1,9,380,0.024,FALSE
1961,nba mvp,2254,563,Gene Shue,NA,PG,29,7,DET,0,8,380,0.021,FALSE
1961,nba mvp,2262,596,Jack Twyman,NA,SF,26,6,CIN,0,6,380,0.016,FALSE
1961,nba mvp,2264,710,Jerry West,NA,PG,22,1,LAL,1,5,380,0.013,FALSE
1961,nba mvp,2234,516,Clyde Lovellette,NA,C,31,8,STL,0,4,380,0.011,FALSE
1961,nba mvp,2233,615,Cliff Hagan,1931,SF,29,5,STL,0,3,380,0.008,FALSE
1961,nba mvp,2295,628,Richie Guerin,NA,SG,28,5,NYK,0,2,380,0.005,FALSE
1961,nba mvp,2283,445,Paul Arizin,NA,SF,32,9,PHW,0,1,380,0.003,FALSE
1961,nba mvp,2314,634,Willie Naulls,NA,SF,26,5,NYK,0,1,380,0.003,FALSE
1961,nba mvp,2274,600,Kenny Sears,NA,SF,27,6,NYK,0,1,380,0.003,FALSE
1961,nba roy,2282,713,Oscar Robertson,NA,PG,22,1,CIN,NA,NA,NA,NA,TRUE
1960,nba mvp,2211,699,Wilt Chamberlain,NA,C,23,1,PHW,49,270,395,0.684,TRUE
1960,nba mvp,2099,610,Bill Russell,NA,C,25,4,BOS,15,186,395,0.471,FALSE
1960,nba mvp,2106,549,Bob Pettit,NA,PF,27,6,STL,3,106,395,0.268,FALSE
1960,nba mvp,2103,420,Bob Cousy,NA,PG,31,10,BOS,8,66,395,0.167,FALSE
1960,nba mvp,2138,664,Elgin Baylor,NA,SF,25,2,MNL,2,40,395,0.101,FALSE
1960,nba mvp,2158,596,Jack Twyman,NA,SF,25,5,CIN,0,8,395,0.02,FALSE
1960,nba mvp,2147,563,Gene Shue,NA,PG,28,6,DET,0,7,395,0.018,FALSE
1960,nba mvp,2201,607,Tom Gola,NA,SG,27,4,PHW,1,6,395,0.015,FALSE
1960,nba mvp,2134,328,Dolph Schayes,NA,PF,31,11,SYR,0,6,395,0.015,FALSE
1960,nba mvp,2203,633,Tom Heinsohn,NA,PF,25,4,BOS,1,5,395,0.013,FALSE
1960,nba mvp,2206,608,Walter Dukes,NA,C,29,5,DET,0,4,395,0.01,FALSE
1960,nba mvp,2189,628,Richie Guerin,NA,SG,27,4,NYK,0,3,395,0.008,FALSE
1960,nba mvp,2210,634,Willie Naulls,NA,SF,25,4,NYK,0,3,395,0.008,FALSE
1960,nba mvp,2120,615,Cliff Hagan,1931,SF,28,4,STL,0,1,395,0.003,FALSE
1960,nba roy,2211,699,Wilt Chamberlain,NA,C,23,1,PHW,NA,NA,NA,NA,TRUE
